,userId,genre,mean,genreId
10215,511,Romance,4.2,15
10217,511,Thriller,4.666666666666667,17
10219,511,Western,5.0,19
10221,512,Action,4.2,1
10222,512,Adventure,4.214285714285714,2
10223,512,Animation,4.0,3
10224,512,Children,4.0,4
10225,512,Comedy,4.0,5
10226,512,Crime,4.666666666666667,6
10228,512,Drama,4.566666666666666,8
10229,512,Fantasy,4.0,9
10232,512,IMAX,4.5,12
10234,512,Mystery,4.333333333333333,14
10235,512,Romance,4.333333333333333,15
10236,512,Sci-Fi,3.9166666666666665,16
10237,512,Thriller,4.571428571428571,17
10238,512,War,4.5,18
10241,513,Action,3.6666666666666665,1
10242,513,Adventure,3.142857142857143,2
10243,513,Animation,4.0,3
10244,513,Children,4.0,4
10245,513,Comedy,3.5,5
10246,513,Crime,4.4,6
10248,513,Drama,4.2727272727272725,8
10249,513,Fantasy,4.0,9
10251,513,Horror,5.0,11
10252,513,IMAX,3.5,12
10253,513,Musical,4.0,13
10255,513,Romance,3.8,15
10256,513,Sci-Fi,3.3333333333333335,16
10257,513,Thriller,3.8,17
10258,513,War,4.8,18
10259,513,Western,3.0,19
10261,514,Action,3.343283582089552,1
10262,514,Adventure,3.5245901639344264,2
10263,514,Animation,3.5,3
10264,514,Children,3.2790697674418605,4
10265,514,Comedy,3.3333333333333335,5
10266,514,Crime,3.88,6
10267,514,Documentary,4.4,7
10268,514,Drama,3.769662921348315,8
10269,514,Fantasy,3.5641025641025643,9
10270,514,Film-Noir,3.8,10
10271,514,Horror,3.4411764705882355,11
10272,514,IMAX,3.0,12
10273,514,Musical,3.2962962962962963,13
10274,514,Mystery,3.68,14
10275,514,Romance,3.3417721518987342,15
10276,514,Sci-Fi,3.4130434782608696,16
10277,514,Thriller,3.4285714285714284,17
10278,514,War,4.214285714285714,18
10279,514,Western,3.875,19
10281,515,Action,4.6,1
10282,515,Adventure,4.4375,2
10283,515,Animation,4.0,3
10284,515,Children,4.285714285714286,4
10285,515,Comedy,4.0,5
10286,515,Crime,4.285714285714286,6
10287,515,Documentary,5.0,7
10288,515,Drama,4.421052631578948,8
10289,515,Fantasy,3.625,9
10291,515,Horror,2.5,11
10292,515,IMAX,4.5,12
10293,515,Musical,3.5,13
10294,515,Mystery,4.5,14
10295,515,Romance,4.0,15
10296,515,Sci-Fi,4.2,16
10297,515,Thriller,4.5,17
10301,516,Action,3.259259259259259,1
10302,516,Adventure,3.2222222222222223,2
10303,516,Animation,3.3333333333333335,3
10304,516,Children,3.2,4
10305,516,Comedy,3.3207547169811322,5
10306,516,Crime,3.607142857142857,6
10308,516,Drama,3.7288135593220337,8
10309,516,Fantasy,3.375,9
10311,516,Horror,3.5833333333333335,11
10312,516,IMAX,3.5,12
10313,516,Musical,3.2,13
10314,516,Mystery,3.5,14
10315,516,Romance,3.4473684210526314,15
10316,516,Sci-Fi,3.375,16
10317,516,Thriller,3.5576923076923075,17
10318,516,War,3.875,18
10319,516,Western,3.2,19
10321,517,Action,4.055555555555555,1
10322,517,Adventure,3.857142857142857,2
10323,517,Animation,5.0,3
10324,517,Children,5.0,4
10325,517,Comedy,4.25,5
10326,517,Crime,3.857142857142857,6
10328,517,Drama,4.6923076923076925,8
10329,517,Fantasy,4.8,9
10331,517,Horror,4.0,11
10332,517,IMAX,5.0,12
10333,517,Musical,5.0,13
10334,517,Mystery,3.0,14
10335,517,Romance,4.714285714285714,15
10336,517,Sci-Fi,3.5714285714285716,16
10337,517,Thriller,4.363636363636363,17
10338,517,War,5.0,18
10339,517,Western,4.333333333333333,19
10341,518,Action,3.5620915032679736,1
10342,518,Adventure,3.738562091503268,2
10343,518,Animation,3.925925925925926,3
10344,518,Children,3.696969696969697,4
10345,518,Comedy,3.473389355742297,5
10346,518,Crime,3.267605633802817,6
10347,518,Documentary,2.0,7
10348,518,Drama,3.777292576419214,8
10349,518,Fantasy,3.65625,9
10351,518,Horror,3.5076923076923077,11
10352,518,IMAX,4.5,12
10353,518,Musical,3.8035714285714284,13
10354,518,Mystery,3.71875,14
10355,518,Romance,3.6228571428571428,15
10356,518,Sci-Fi,3.5168539325842696,16
10357,518,Thriller,3.7142857142857144,17
10358,518,War,3.4166666666666665,18
10359,518,Western,3.3333333333333335,19
10361,519,Action,4.359375,1
10362,519,Adventure,4.296296296296297,2
10363,519,Animation,4.318181818181818,3
10364,519,Children,3.625,4
10365,519,Comedy,4.4,5
10366,519,Crime,4.333333333333333,6
10367,519,Documentary,4.25,7
10368,519,Drama,4.361538461538461,8
10369,519,Fantasy,4.416666666666667,9
10370,519,Film-Noir,5.0,10
10371,519,Horror,4.333333333333333,11
10372,519,IMAX,3.5,12
10373,519,Musical,4.4,13
10374,519,Mystery,4.5,14
10375,519,Romance,4.5,15
10376,519,Sci-Fi,4.4,16
10377,519,Thriller,4.425,17
10378,519,War,4.111111111111111,18
10379,519,Western,4.5,19
10381,520,Action,2.9035087719298245,1
10382,520,Adventure,3.2738095238095237,2
10383,520,Animation,3.25,3
10384,520,Children,3.3076923076923075,4
10385,520,Comedy,2.977777777777778,5
10386,520,Crime,3.8421052631578947,6
10388,520,Drama,3.6470588235294117,8
10389,520,Fantasy,3.588235294117647,9
10390,520,Film-Noir,4.333333333333333,10
10391,520,Horror,3.25,11
10392,520,IMAX,3.642857142857143,12
10393,520,Musical,3.0,13
10394,520,Mystery,3.9285714285714284,14
10395,520,Romance,3.0217391304347827,15
10396,520,Sci-Fi,3.096774193548387,16
10397,520,Thriller,3.156862745098039,17
10398,520,War,3.625,18
10399,520,Western,3.0,19
10401,521,Action,4.088235294117647,1
10402,521,Adventure,4.111111111111111,2
10403,521,Animation,3.5,3
10404,521,Children,3.5,4
10405,521,Comedy,3.9,5
10406,521,Crime,4.4,6
10408,521,Drama,4.423076923076923,8
10409,521,Fantasy,3.8,9
10411,521,Horror,4.5,11
10412,521,IMAX,4.25,12
10413,521,Musical,4.0,13
10414,521,Mystery,4.055555555555555,14
10415,521,Romance,4.166666666666667,15
10416,521,Sci-Fi,4.0,16
10417,521,Thriller,4.105263157894737,17
10418,521,War,4.666666666666667,18
10421,522,Action,3.1948051948051948,1
10422,522,Adventure,3.1857142857142855,2
10423,522,Animation,3.0,3
10424,522,Children,2.45,4
10425,522,Comedy,3.084070796460177,5
10426,522,Crime,3.253731343283582,6
10427,522,Documentary,2.75,7
10428,522,Drama,3.234782608695652,8
10429,522,Fantasy,3.15,9
10430,522,Film-Noir,3.0,10
10431,522,Horror,2.5,11
10432,522,IMAX,3.1818181818181817,12
10433,522,Musical,3.3,13
10434,522,Mystery,3.1666666666666665,14
10435,522,Romance,2.9302325581395348,15
10436,522,Sci-Fi,3.3035714285714284,16
10437,522,Thriller,3.1272727272727274,17
10438,522,War,3.4285714285714284,18
10439,522,Western,3.625,19
10441,523,Action,4.137254901960785,1
10442,523,Adventure,4.128205128205129,2
10443,523,Animation,4.3,3
10444,523,Children,4.230769230769231,4
10445,523,Comedy,3.880952380952381,5
10446,523,Crime,4.020833333333333,6
10448,523,Drama,3.96,8
10449,523,Fantasy,4.3125,9
10450,523,Film-Noir,5.0,10
10451,523,Horror,4.071428571428571,11
10452,523,IMAX,4.0,12
10453,523,Musical,4.25,13
10454,523,Mystery,4.318181818181818,14
10455,523,Romance,4.073529411764706,15
10456,523,Sci-Fi,3.8461538461538463,16
10457,523,Thriller,3.925,17
10458,523,War,4.5,18
10459,523,Western,4.5,19
10461,524,Action,3.375,1
10462,524,Adventure,3.710526315789474,2
10463,524,Animation,3.5,3
10464,524,Children,3.8333333333333335,4
10465,524,Comedy,3.75,5
10466,524,Crime,4.294117647058823,6
10468,524,Drama,3.8181818181818183,8
10469,524,Fantasy,4.090909090909091,9
10471,524,Horror,4.0,11
10472,524,IMAX,4.285714285714286,12
10474,524,Mystery,3.75,14
10475,524,Romance,3.6666666666666665,15
10476,524,Sci-Fi,3.8125,16
10477,524,Thriller,3.891304347826087,17
10478,524,War,3.0,18
10479,524,Western,3.75,19
10481,525,Action,3.8488372093023258,1
10482,525,Adventure,3.7586206896551726,2
10483,525,Animation,2.6,3
10484,525,Children,2.2857142857142856,4
10485,525,Comedy,3.09375,5
10486,525,Crime,3.88,6
10488,525,Drama,4.0,8
10489,525,Fantasy,2.4814814814814814,9
10491,525,Horror,3.6666666666666665,11
10492,525,IMAX,5.0,12
10493,525,Musical,4.0,13
10494,525,Mystery,3.857142857142857,14
10495,525,Romance,3.75,15
10496,525,Sci-Fi,3.769230769230769,16
10497,525,Thriller,4.078431372549019,17
10498,525,War,3.25,18
10499,525,Western,4.5,19
10501,526,Action,3.875,1
10502,526,Adventure,4.055555555555555,2
10503,526,Animation,4.3,3
10504,526,Children,4.3,4
10505,526,Comedy,4.0,5
10506,526,Crime,4.5,6
10508,526,Drama,4.035714285714286,8
10509,526,Fantasy,4.0,9
10511,526,Horror,4.166666666666667,11
10512,526,IMAX,4.333333333333333,12
10514,526,Mystery,4.0,14
10515,526,Romance,4.25,15
10516,526,Sci-Fi,4.181818181818182,16
10517,526,Thriller,4.035714285714286,17
10521,527,Action,3.130434782608696,1
10522,527,Adventure,2.869047619047619,2
10523,527,Animation,2.0,3
10524,527,Children,2.111111111111111,4
10525,527,Comedy,2.9489795918367347,5
10526,527,Crime,3.225,6
10528,527,Drama,3.4696969696969697,8
10529,527,Fantasy,3.1333333333333333,9
10531,527,Horror,3.5833333333333335,11
10532,527,IMAX,3.0,12
10533,527,Musical,4.25,13
10534,527,Mystery,3.5,14
10535,527,Romance,3.338709677419355,15
10536,527,Sci-Fi,3.0208333333333335,16
10537,527,Thriller,2.903225806451613,17
10538,527,War,3.6363636363636362,18
10539,527,Western,3.5,19
10541,528,Action,3.1176470588235294,1
10542,528,Adventure,3.5217391304347827,2
10543,528,Animation,3.5,3
10544,528,Children,3.5,4
10545,528,Comedy,3.240740740740741,5
10546,528,Crime,3.659090909090909,6
10547,528,Documentary,3.5,7
10548,528,Drama,3.4741379310344827,8
10549,528,Fantasy,3.55,9
10551,528,Horror,3.3,11
10552,528,IMAX,3.75,12
10553,528,Musical,3.5,13
10554,528,Mystery,3.8181818181818183,14
10555,528,Romance,3.4074074074074074,15
10556,528,Sci-Fi,3.4705882352941178,16
10557,528,Thriller,3.3392857142857144,17
10558,528,War,3.5,18
10559,528,Western,3.25,19
10561,529,Action,2.877551020408163,1
10562,529,Adventure,3.0737704918032787,2
10563,529,Animation,3.4,3
10564,529,Children,3.6333333333333333,4
10565,529,Comedy,3.6073059360730593,5
10566,529,Crime,3.4565217391304346,6
10567,529,Documentary,3.8,7
10568,529,Drama,3.5601604278074865,8
10569,529,Fantasy,3.6142857142857143,9
10570,529,Film-Noir,3.75,10
10571,529,Horror,2.857142857142857,11
10572,529,IMAX,3.875,12
10573,529,Musical,3.5760869565217392,13
10574,529,Mystery,3.4444444444444446,14
10575,529,Romance,3.4968152866242037,15
10576,529,Sci-Fi,2.8857142857142857,16
10577,529,Thriller,3.264705882352941,17
10578,529,War,3.558139534883721,18
10579,529,Western,3.1785714285714284,19
10581,530,Action,3.3181818181818183,1
10582,530,Adventure,3.8333333333333335,2
10583,530,Animation,4.166666666666667,3
10584,530,Children,3.896551724137931,4
10585,530,Comedy,3.769230769230769,5
10586,530,Crime,4.375,6
10588,530,Drama,4.193548387096774,8
10589,530,Fantasy,3.5714285714285716,9
10591,530,Horror,2.0,11
10592,530,IMAX,5.0,12
10593,530,Musical,4.4375,13
10594,530,Mystery,3.0,14
10595,530,Romance,3.857142857142857,15
10596,530,Sci-Fi,3.6153846153846154,16
10597,530,Thriller,3.6153846153846154,17
10598,530,War,4.75,18
10601,531,Action,2.391304347826087,1
10602,531,Adventure,2.925,2
10603,531,Animation,3.4074074074074074,3
10604,531,Children,3.2738095238095237,4
10605,531,Comedy,3.3309859154929575,5
10606,531,Crime,2.6666666666666665,6
10608,531,Drama,3.0425531914893615,8
10609,531,Fantasy,3.25,9
10611,531,Horror,0.9,11
10612,531,IMAX,3.125,12
10613,531,Musical,3.6666666666666665,13
10614,531,Mystery,1.75,14
10615,531,Romance,3.338235294117647,15
10616,531,Sci-Fi,2.8125,16
10617,531,Thriller,2.357142857142857,17
10618,531,War,2.7142857142857144,18
10619,531,Western,2.25,19
10621,532,Action,3.7083333333333335,1
10622,532,Adventure,4.083333333333333,2
10623,532,Animation,4.5,3
10624,532,Children,4.0,4
10625,532,Comedy,3.5,5
10626,532,Crime,3.5,6
10628,532,Drama,3.6176470588235294,8
10629,532,Fantasy,4.2,9
10631,532,Horror,3.8333333333333335,11
10634,532,Mystery,3.5,14
10635,532,Romance,3.125,15
10636,532,Sci-Fi,3.5833333333333335,16
10637,532,Thriller,3.5625,17
10638,532,War,3.642857142857143,18
10639,532,Western,3.5,19
10641,533,Action,3.590909090909091,1
10642,533,Adventure,3.857142857142857,2
10644,533,Children,3.0,4
10645,533,Comedy,3.3636363636363638,5
10646,533,Crime,3.3333333333333335,6
10648,533,Drama,3.2735849056603774,8
10649,533,Fantasy,3.0,9
10651,533,Horror,2.4166666666666665,11
10652,533,IMAX,4.0,12
10653,533,Musical,3.0,13
10654,533,Mystery,3.6666666666666665,14
10655,533,Romance,3.269230769230769,15
10656,533,Sci-Fi,3.4923076923076923,16
10657,533,Thriller,3.4166666666666665,17
10658,533,War,3.6,18
10659,533,Western,3.0,19
10661,534,Action,3.761467889908257,1
10662,534,Adventure,4.0,2
10663,534,Animation,4.5,3
10664,534,Children,4.0,4
10665,534,Comedy,3.1630434782608696,5
10666,534,Crime,3.7301587301587302,6
10668,534,Drama,3.7293233082706765,8
10669,534,Fantasy,3.6363636363636362,9
10670,534,Film-Noir,3.0,10
10671,534,Horror,3.625,11
10672,534,IMAX,5.0,12
10673,534,Musical,4.6,13
10674,534,Mystery,3.914285714285714,14
10675,534,Romance,3.25974025974026,15
10676,534,Sci-Fi,3.68,16
10677,534,Thriller,3.8541666666666665,17
10678,534,War,3.8333333333333335,18
10679,534,Western,4.0,19
10681,535,Action,3.1153846153846154,1
10682,535,Adventure,2.9411764705882355,2
10683,535,Animation,3.0,3
10684,535,Children,2.857142857142857,4
10685,535,Comedy,2.6956521739130435,5
10686,535,Crime,3.4615384615384617,6
10688,535,Drama,3.1818181818181817,8
10689,535,Fantasy,2.857142857142857,9
10691,535,Horror,3.6666666666666665,11
10692,535,IMAX,2.0,12
10693,535,Musical,3.0,13
10694,535,Mystery,3.0,14
10695,535,Romance,2.3333333333333335,15
10696,535,Sci-Fi,3.0,16
10697,535,Thriller,3.28,17
10698,535,War,3.6666666666666665,18
10699,535,Western,2.5,19
10701,536,Action,3.869565217391304,1
10702,536,Adventure,4.0,2
10703,536,Animation,5.0,3
10704,536,Children,4.125,4
10705,536,Comedy,3.533333333333333,5
10706,536,Crime,4.157894736842105,6
10707,536,Documentary,4.5,7
10708,536,Drama,4.244897959183674,8
10709,536,Fantasy,3.75,9
10711,536,Horror,3.8333333333333335,11
10712,536,IMAX,5.0,12
10713,536,Musical,5.0,13
10714,536,Mystery,4.111111111111111,14
10715,536,Romance,3.6923076923076925,15
10716,536,Sci-Fi,3.5,16
10717,536,Thriller,3.9310344827586206,17
10718,536,War,4.0,18
10719,536,Western,3.7142857142857144,19
10721,537,Action,3.731707317073171,1
10722,537,Adventure,4.073170731707317,2
10723,537,Animation,4.454545454545454,3
10724,537,Children,4.090909090909091,4
10725,537,Comedy,4.07563025210084,5
10726,537,Crime,3.909090909090909,6
10727,537,Documentary,4.0,7
10728,537,Drama,3.981012658227848,8
10729,537,Fantasy,4.24,9
10730,537,Film-Noir,4.0,10
10731,537,Horror,2.923076923076923,11
10732,537,IMAX,4.0,12
10733,537,Musical,4.416666666666667,13
10734,537,Mystery,4.076923076923077,14
10735,537,Romance,4.108695652173913,15
10736,537,Sci-Fi,4.0,16
10737,537,Thriller,3.7636363636363637,17
10738,537,War,4.352941176470588,18
10739,537,Western,4.0,19
10741,538,Action,2.9,1
10742,538,Adventure,3.2222222222222223,2
10743,538,Animation,4.0,3
10744,538,Children,4.0,4
10745,538,Comedy,3.6666666666666665,5
10746,538,Crime,3.5,6
10747,538,Documentary,5.0,7
10748,538,Drama,4.0,8
10749,538,Fantasy,4.0,9
10751,538,Horror,3.0,11
10752,538,IMAX,3.5,12
10753,538,Musical,3.5,13
10755,538,Romance,3.2,15
10756,538,Sci-Fi,2.3333333333333335,16
10757,538,Thriller,3.375,17
10758,538,War,4.0,18
10759,538,Western,3.5,19
10761,539,Action,3.0,1
10762,539,Adventure,3.75,2
10765,539,Comedy,3.857142857142857,5
10766,539,Crime,4.0,6
10767,539,Documentary,5.0,7
10768,539,Drama,4.0,8
10769,539,Fantasy,4.0,9
10773,539,Musical,4.5,13
10774,539,Mystery,4.0,14
10775,539,Romance,3.857142857142857,15
10776,539,Sci-Fi,3.0,16
10777,539,Thriller,4.0,17
10778,539,War,4.0,18
10781,540,Action,3.1666666666666665,1
10782,540,Adventure,3.3333333333333335,2
10783,540,Animation,2.75,3
10784,540,Children,4.0,4
10785,540,Comedy,3.388888888888889,5
10786,540,Crime,4.0,6
10788,540,Drama,3.9,8
10789,540,Fantasy,4.0,9
10791,540,Horror,4.0,11
10794,540,Mystery,4.125,14
10795,540,Romance,3.5714285714285716,15
10796,540,Sci-Fi,3.75,16
10797,540,Thriller,3.8125,17
10801,541,Action,3.2222222222222223,1
10802,541,Adventure,2.75,2
10805,541,Comedy,3.3333333333333335,5
10806,541,Crime,4.5,6
10807,541,Documentary,4.0,7
10808,541,Drama,3.4615384615384617,8
10809,541,Fantasy,4.0,9
10811,541,Horror,3.5,11
10813,541,Musical,3.0,13
10814,541,Mystery,4.0,14
10815,541,Romance,3.0,15
10816,541,Sci-Fi,2.5714285714285716,16
10817,541,Thriller,3.4444444444444446,17
10818,541,War,4.0,18
10821,542,Action,4.142857142857143,1
10822,542,Adventure,3.8780487804878048,2
10823,542,Animation,4.235294117647059,3
10824,542,Children,3.9038461538461537,4
10825,542,Comedy,3.789473684210526,5
10826,542,Crime,4.9,6
10828,542,Drama,3.761904761904762,8
10829,542,Fantasy,3.875,9
10831,542,Horror,4.5,11
10832,542,IMAX,3.933333333333333,12
10833,542,Musical,3.1666666666666665,13
10834,542,Mystery,4.625,14
10835,542,Romance,4.0,15
10836,542,Sci-Fi,4.1,16
10837,542,Thriller,4.375,17
10838,542,War,4.0,18
10841,543,Action,4.666666666666667,1
10842,543,Adventure,4.473684210526316,2
10843,543,Animation,4.2,3
10844,543,Children,3.9285714285714284,4
10845,543,Comedy,4.291666666666667,5
10846,543,Crime,5.0,6
10848,543,Drama,4.5,8
10849,543,Fantasy,3.9,9
10853,543,Musical,4.0,13
10854,543,Mystery,4.5,14
10855,543,Romance,4.222222222222222,15
10856,543,Sci-Fi,4.285714285714286,16
10857,543,Thriller,4.5,17
10858,543,War,5.0,18
10861,544,Action,4.333333333333333,1
10862,544,Adventure,4.267441860465116,2
10863,544,Animation,5.0,3
10865,544,Comedy,4.563492063492063,5
10866,544,Crime,4.509803921568627,6
10867,544,Documentary,4.545454545454546,7
10868,544,Drama,4.502840909090909,8
10869,544,Fantasy,4.333333333333333,9
10870,544,Film-Noir,4.5,10
10871,544,Horror,4.461538461538462,11
10872,544,IMAX,4.235294117647059,12
10873,544,Musical,4.166666666666667,13
10874,544,Mystery,4.53125,14
10875,544,Romance,4.433333333333334,15
10876,544,Sci-Fi,4.296610169491525,16
10877,544,Thriller,4.421052631578948,17
10878,544,War,4.527777777777778,18
10879,544,Western,4.333333333333333,19
10881,545,Action,2.5714285714285716,1
10882,545,Adventure,5.0,2
10884,545,Children,3.3333333333333335,4
10885,545,Comedy,3.5384615384615383,5
10886,545,Crime,4.071428571428571,6
10888,545,Drama,3.926829268292683,8
10889,545,Fantasy,4.333333333333333,9
10890,545,Film-Noir,4.0,10
10891,545,Horror,2.5,11
10893,545,Musical,5.0,13
10894,545,Mystery,4.0,14
10895,545,Romance,4.0,15
10896,545,Sci-Fi,4.0,16
10897,545,Thriller,4.230769230769231,17
10898,545,War,2.0,18
10901,546,Action,4.555555555555555,1
10902,546,Adventure,4.666666666666667,2
10903,546,Animation,4.75,3
10904,546,Children,4.333333333333333,4
10905,546,Comedy,4.546875,5
10906,546,Crime,4.611111111111111,6
10907,546,Documentary,0.5,7
10908,546,Drama,4.203703703703703,8
10909,546,Fantasy,4.5,9
10911,546,Horror,4.0,11
10912,546,IMAX,4.666666666666667,12
10914,546,Mystery,4.5,14
10915,546,Romance,3.9285714285714284,15
10916,546,Sci-Fi,4.383333333333334,16
10917,546,Thriller,4.25,17
10918,546,War,4.666666666666667,18
10919,546,Western,5.0,19
10920,547,(no genres listed),3.75,0
10921,547,Action,3.0789473684210527,1
10922,547,Adventure,3.2555555555555555,2
10923,547,Animation,3.5520833333333335,3
10924,547,Children,3.3846153846153846,4
10925,547,Comedy,3.1315789473684212,5
10926,547,Crime,3.4779411764705883,6
10927,547,Documentary,3.7196531791907512,7
10928,547,Drama,3.445196211096076,8
10929,547,Fantasy,3.3333333333333335,9
10930,547,Film-Noir,3.7362637362637363,10
10931,547,Horror,3.1913043478260867,11
10932,547,IMAX,3.6,12
10933,547,Musical,3.3497109826589595,13
10934,547,Mystery,3.522346368715084,14
10935,547,Romance,3.239010989010989,15
10936,547,Sci-Fi,3.2459016393442623,16
10937,547,Thriller,3.4129353233830844,17
10938,547,War,3.8972602739726026,18
10939,547,Western,3.325,19
10941,548,Action,3.4358974358974357,1
10942,548,Adventure,3.3703703703703702,2
10943,548,Animation,3.2,3
10944,548,Children,3.111111111111111,4
10945,548,Comedy,3.360655737704918,5
10946,548,Crime,3.72,6
10947,548,Documentary,4.0,7
10948,548,Drama,3.3703703703703702,8
10949,548,Fantasy,3.0,9
10951,548,Horror,3.3333333333333335,11
10952,548,IMAX,3.0,12
10953,548,Musical,3.0,13
10954,548,Mystery,3.3333333333333335,14
10955,548,Romance,3.206896551724138,15
10956,548,Sci-Fi,3.6,16
10957,548,Thriller,3.4782608695652173,17
10958,548,War,3.5,18
10959,548,Western,3.25,19
10961,549,Action,2.5,1
10962,549,Adventure,2.5,2
10964,549,Children,3.0,4
10965,549,Comedy,3.0,5
10966,549,Crime,4.0,6
10968,549,Drama,3.2222222222222223,8
10969,549,Fantasy,2.25,9
10970,549,Film-Noir,3.5,10
10971,549,Horror,2.0,11
10973,549,Musical,3.0,13
10974,549,Mystery,3.25,14
10975,549,Romance,1.75,15
10976,549,Sci-Fi,4.0,16
10977,549,Thriller,3.0,17
10978,549,War,3.0,18
10981,550,Action,3.3066666666666666,1
10982,550,Adventure,3.3714285714285714,2
10983,550,Animation,3.5,3
10984,550,Children,3.5,4
10985,550,Comedy,3.6551724137931036,5
10986,550,Crime,3.5588235294117645,6
10988,550,Drama,3.857142857142857,8
10989,550,Fantasy,3.3333333333333335,9
10990,550,Film-Noir,4.666666666666667,10
10991,550,Horror,3.4285714285714284,11
10993,550,Musical,4.0,13
10994,550,Mystery,3.764705882352941,14
10995,550,Romance,3.772727272727273,15
10996,550,Sci-Fi,3.566666666666667,16
10997,550,Thriller,3.5205479452054793,17
10998,550,War,3.8333333333333335,18
10999,550,Western,5.0,19
11001,551,Action,3.533333333333333,1
11002,551,Adventure,3.2857142857142856,2
11003,551,Animation,3.6,3
11004,551,Children,3.392857142857143,4
11005,551,Comedy,3.4074074074074074,5
11006,551,Crime,3.5555555555555554,6
11008,551,Drama,3.5,8
11009,551,Fantasy,3.3076923076923075,9
11011,551,Horror,3.111111111111111,11
11012,551,IMAX,3.3333333333333335,12
11013,551,Musical,3.357142857142857,13
11014,551,Mystery,3.5,14
11015,551,Romance,3.3333333333333335,15
11016,551,Sci-Fi,3.5384615384615383,16
11017,551,Thriller,3.4444444444444446,17
11018,551,War,3.0,18
11019,551,Western,3.1666666666666665,19
11021,552,Action,2.4375,1
11022,552,Adventure,2.4285714285714284,2
11023,552,Animation,3.6666666666666665,3
11024,552,Children,2.4285714285714284,4
11025,552,Comedy,2.411764705882353,5
11026,552,Crime,3.0833333333333335,6
11028,552,Drama,3.272727272727273,8
11029,552,Fantasy,2.1666666666666665,9
11031,552,Horror,3.3333333333333335,11
11033,552,Musical,3.3333333333333335,13
11034,552,Mystery,4.0,14
11035,552,Romance,1.75,15
11036,552,Sci-Fi,2.5,16
11037,552,Thriller,3.0,17
11038,552,War,2.5,18
11039,552,Western,3.0,19
11041,553,Action,4.110236220472441,1
11042,553,Adventure,4.202247191011236,2
11043,553,Animation,3.75,3
11044,553,Children,4.041666666666667,4
11045,553,Comedy,3.9204545454545454,5
11046,553,Crime,4.052631578947368,6
11047,553,Documentary,3.0,7
11048,553,Drama,3.9015151515151514,8
11049,553,Fantasy,4.328125,9
11050,553,Film-Noir,5.0,10
11051,553,Horror,3.7,11
11052,553,IMAX,4.243243243243243,12
11053,553,Musical,4.0,13
11054,553,Mystery,3.9375,14
11055,553,Romance,3.625,15
11056,553,Sci-Fi,3.9272727272727272,16
11057,553,Thriller,3.853846153846154,17
11058,553,War,4.159090909090909,18
11059,553,Western,3.7,19
11061,554,Action,2.6153846153846154,1
11062,554,Adventure,3.1818181818181817,2
11063,554,Animation,4.0,3
11064,554,Children,4.0,4
11065,554,Comedy,3.1739130434782608,5
11066,554,Crime,3.5,6
11068,554,Drama,3.878787878787879,8
11069,554,Fantasy,3.75,9
11071,554,Horror,2.9,11
11073,554,Musical,4.0,13
11074,554,Mystery,4.0,14
11075,554,Romance,3.6666666666666665,15
11076,554,Sci-Fi,3.2857142857142856,16
11077,554,Thriller,2.857142857142857,17
11078,554,War,4.333333333333333,18
11079,554,Western,2.0,19
11081,555,Action,3.05,1
11082,555,Adventure,3.0,2
11084,555,Children,4.0,4
11085,555,Comedy,3.0833333333333335,5
11086,555,Crime,3.5555555555555554,6
11087,555,Documentary,3.0,7
11088,555,Drama,3.3181818181818183,8
11089,555,Fantasy,2.3333333333333335,9
11091,555,Horror,2.8,11
11092,555,IMAX,3.0,12
11094,555,Mystery,3.5,14
11095,555,Romance,2.75,15
11096,555,Sci-Fi,3.1666666666666665,16
11097,555,Thriller,2.8947368421052633,17
11098,555,War,3.5,18
11099,555,Western,3.0,19
11101,556,Action,4.5,1
11102,556,Adventure,4.4,2
11103,556,Animation,4.0,3
11104,556,Children,4.0,4
11105,556,Comedy,3.6666666666666665,5
11106,556,Crime,4.142857142857143,6
11108,556,Drama,4.636363636363637,8
11111,556,Horror,5.0,11
11112,556,IMAX,4.5,12
11113,556,Musical,4.0,13
11114,556,Mystery,3.0,14
11115,556,Romance,4.0,15
11116,556,Sci-Fi,4.8,16
11117,556,Thriller,4.428571428571429,17
11118,556,War,5.0,18
11119,556,Western,5.0,19
11121,557,Action,2.1666666666666665,1
11122,557,Adventure,2.1944444444444446,2
11123,557,Animation,2.0833333333333335,3
11124,557,Children,2.3378378378378377,4
11125,557,Comedy,2.988372093023256,5
11126,557,Crime,0.5,6
11128,557,Drama,1.7222222222222223,8
11129,557,Fantasy,2.230769230769231,9
11132,557,IMAX,2.1666666666666665,12
11133,557,Musical,2.5,13
11134,557,Mystery,4.0,14
11135,557,Romance,3.1153846153846154,15
11136,557,Sci-Fi,4.0,16
11137,557,Thriller,2.25,17
11139,557,Western,1.0,19
11141,558,Action,4.2,1
11142,558,Adventure,4.555555555555555,2
11143,558,Animation,4.4,3
11144,558,Children,4.285714285714286,4
11145,558,Comedy,4.053571428571429,5
11146,558,Crime,4.512820512820513,6
11147,558,Documentary,3.0,7
11148,558,Drama,4.438709677419355,8
11149,558,Fantasy,4.0,9
11150,558,Film-Noir,4.8,10
11151,558,Horror,4.333333333333333,11
11152,558,IMAX,3.0,12
11153,558,Musical,4.25,13
11154,558,Mystery,4.444444444444445,14
11155,558,Romance,4.3,15
11156,558,Sci-Fi,4.3125,16
